YEAR,STATE,STATEFP,COUNTYFP,NAME,PERSONS_OF_LATINO_ORIGIN
1970,Indiana,18,065,Henry,1554
1970,Indiana,18,067,Howard,1887
1970,Indiana,18,069,Huntington,839
1970,Indiana,18,071,Jackson,867
1970,Indiana,18,073,Jasper,152
1970,Indiana,18,075,Jay,422
1970,Indiana,18,077,Jefferson,90
1970,Indiana,18,079,Jennings,103
1970,Indiana,18,081,Johnson,1778
1970,Indiana,18,083,Knox,138
1970,Indiana,18,085,Kosciusko,580
1970,Indiana,18,087,Lagrange,0
1970,Indiana,18,091,La Porte,1799
1970,Indiana,18,089,Lake,34417
1970,Indiana,18,093,Lawrence,211
1970,Indiana,18,095,Madison,3830
1970,Indiana,18,097,Marion,18187
1970,Indiana,18,099,Marshall,297
1970,Indiana,18,101,Martin,44
1970,Indiana,18,103,Miami,360
1970,Indiana,18,105,Monroe,572
1970,Indiana,18,107,Montgomery,85
1970,Indiana,18,109,Morgan,2106
1970,Indiana,18,111,Newton,40
1970,Indiana,18,113,Noble,175
1970,Indiana,18,115,Ohio,90
1970,Indiana,18,117,Orange,22
1970,Indiana,18,119,Owen,0
1970,Indiana,18,121,Parke,0
1970,Indiana,18,123,Perry,0
1970,Indiana,18,125,Pike,213
1970,Indiana,18,127,Porter,426
1970,Indiana,18,129,Posey,0
1970,Indiana,18,131,Pulaski,27
1970,Indiana,18,133,Putnam,669
1970,Indiana,18,135,Randolph,277
1970,Indiana,18,137,Ripley,76
1970,Indiana,18,139,Rush,506
1970,Indiana,18,143,Scott,1380
1970,Indiana,18,145,Shelby,807
1970,Indiana,18,147,Spencer,0
1970,Indiana,18,141,St Joseph,3349
1970,Indiana,18,149,Starke,78
1970,Indiana,18,151,Steuben,123
1970,Indiana,18,153,Sullivan,64
1970,Indiana,18,155,Switzerland,0
1970,Indiana,18,157,Tippecanoe,1293
1970,Indiana,18,159,Tipton,39
1970,Indiana,18,161,Union,41
1970,Indiana,18,163,Vanderburgh,910
1970,Indiana,18,165,Vermillion,0
1970,Indiana,18,167,Vigo,1995
1970,Indiana,18,169,Wabash,634
1970,Indiana,18,171,Warren,18
1970,Indiana,18,173,Warrick,533
1970,Indiana,18,175,Washington,0
1970,Indiana,18,177,Wayne,1423
1970,Indiana,18,179,Wells,664
1970,Indiana,18,181,White,651
1970,Indiana,18,183,Whitley,59
1970,Iowa,19,001,Adair,0
1970,Iowa,19,003,Adams,0
1970,Iowa,19,005,Allamakee,104
1970,Iowa,19,007,Appanoose,40
1970,Iowa,19,009,Audubon,0
1970,Iowa,19,011,Benton,83
1970,Iowa,19,013,Black Hawk,2627
1970,Iowa,19,015,Boone,17
1970,Iowa,19,017,Bremer,22
1970,Iowa,19,019,Buchanan,24
1970,Iowa,19,021,Buena Vista,0
1970,Iowa,19,023,Butler,0
1970,Iowa,19,025,Calhoun,80
1970,Iowa,19,027,Carroll,159
1970,Iowa,19,029,Cass,0
1970,Iowa,19,031,Cedar,16
1970,Iowa,19,033,Cerro Gordo,1054
1970,Iowa,19,035,Cherokee,103
1970,Iowa,19,037,Chickasaw,58
1970,Iowa,19,039,Clarke,0
1970,Iowa,19,041,Clay,18
1970,Iowa,19,043,Clayton,0
1970,Iowa,19,045,Clinton,219
1970,Iowa,19,047,Crawford,0
1970,Iowa,19,049,Dallas,0
1970,Iowa,19,051,Davis,15
1970,Iowa,19,053,Decatur,18
1970,Iowa,19,055,Delaware,0
1970,Iowa,19,057,Des Moines,237
1970,Iowa,19,059,Dickinson,19
1970,Iowa,19,061,Dubuque,789
1970,Iowa,19,063,Emmet,36
1970,Iowa,19,065,Fayette,82
1970,Iowa,19,067,Floyd,0
1970,Iowa,19,069,Franklin,182
1970,Iowa,19,071,Fremont,21
1970,Iowa,19,073,Greene,192
1970,Iowa,19,075,Grundy,0
1970,Iowa,19,077,Guthrie,0
1970,Iowa,19,079,Hamilton,0
1970,Iowa,19,081,Hancock,125
1970,Iowa,19,083,Hardin,20
1970,Iowa,19,085,Harrison,0
1970,Iowa,19,087,Henry,24
1970,Iowa,19,089,Howard,0
1970,Iowa,19,091,Humboldt,0
1970,Iowa,19,093,Ida,22
1970,Iowa,19,095,Iowa,0
1970,Iowa,19,097,Jackson,212
1970,Iowa,19,099,Jasper,179
1970,Iowa,19,101,Jefferson,0
1970,Iowa,19,103,Johnson,812
1970,Iowa,19,105,Jones,0
1970,Iowa,19,107,Keokuk,0
1970,Iowa,19,109,Kossuth,0
1970,Iowa,19,111,Lee,666
1970,Iowa,19,113,Linn,1033
1970,Iowa,19,115,Louisa,119
1970,Iowa,19,117,Lucas,244
1970,Iowa,19,119,Lyon,31
1970,Iowa,19,121,Madison,110
1970,Iowa,19,123,Mahaska,127
1970,Iowa,19,125,Marion,79
1970,Iowa,19,127,Marshall,18
1970,Iowa,19,129,Mills,20
1970,Iowa,19,131,Mitchell,20
1970,Iowa,19,133,Monona,123
1970,Iowa,19,135,Monroe,0
1970,Iowa,19,137,Montgomery,0
1970,Iowa,19,139,Muscatine,868
1970,Iowa,19,141,O>Brien,0
1970,Iowa,19,143,Osceola,20
1970,Iowa,19,145,Page,238
1970,Iowa,19,147,Palo Alto,0
1970,Iowa,19,149,Plymouth,19
1970,Iowa,19,151,Pocahontas,0
1970,Iowa,19,153,Polk,2968
1970,Iowa,19,155,Pottawattamie,1409
1970,Iowa,19,157,Poweshiek,130
1970,Iowa,19,159,Ringgold,0
1970,Iowa,19,161,Sac,21
1970,Iowa,19,163,Scott,3485
1970,Iowa,19,165,Shelby,0
1970,Iowa,19,167,Sioux,23
1970,Iowa,19,169,Story,235
1970,Iowa,19,171,Tama,23
1970,Iowa,19,173,Taylor,0
1970,Iowa,19,175,Union,57
1970,Iowa,19,177,Van Buren,63
1970,Iowa,19,179,Wapello,39
1970,Iowa,19,181,Warren,171
1970,Iowa,19,183,Washington,0
1970,Iowa,19,185,Wayne,0
1970,Iowa,19,187,Webster,304
1970,Iowa,19,189,Winnebago,0
1970,Iowa,19,191,Winneshiek,0
1970,Iowa,19,193,Woodbury,420
1970,Iowa,19,195,Worth,0
1970,Iowa,19,197,Wright,325
1970,Kansas,20,001,Allen,229
1970,Kansas,20,003,Anderson,773
1970,Kansas,20,005,Atchison,1074
1970,Kansas,20,007,Barber,0
1970,Kansas,20,009,Barton,888
1970,Kansas,20,011,Bourbon,21
1970,Kansas,20,013,Brown,18
1970,Kansas,20,015,Butler,227
1970,Kansas,20,017,Chase,175
1970,Kansas,20,019,Chautauqua,24
1970,Kansas,20,021,Cherokee,0
1970,Kansas,20,023,Cheyenne,0
1970,Kansas,20,025,Clark,0
1970,Kansas,20,027,Clay,0
1970,Kansas,20,029,Cloud,0
1970,Kansas,20,031,Coffey,0
1970,Kansas,20,033,Comanche,17
1970,Kansas,20,035,Cowley,661
1970,Kansas,20,037,Crawford,135
1970,Kansas,20,039,Decatur,0
1970,Kansas,20,041,Dickinson,1244
1970,Kansas,20,043,Doniphan,514
1970,Kansas,20,045,Douglas,1259
1970,Kansas,20,047,Edwards,177
1970,Kansas,20,049,Elk,0
1970,Kansas,20,051,Ellis,45
1970,Kansas,20,053,Ellsworth,170
1970,Kansas,20,055,Finney,2208
1970,Kansas,20,057,Ford,915
1970,Kansas,20,059,Franklin,251
1970,Kansas,20,061,Geary,583
1970,Kansas,20,063,Gove,27
1970,Kansas,20,065,Graham,0
1970,Kansas,20,067,Grant,681
1970,Kansas,20,069,Gray,0
1970,Kansas,20,071,Greeley,19
1970,Kansas,20,073,Greenwood,19
1970,Kansas,20,075,Hamilton,21
1970,Kansas,20,077,Harper,149
1970,Kansas,20,079,Harvey,883
1970,Kansas,20,081,Haskell,199
1970,Kansas,20,083,Hodgeman,0
1970,Kansas,20,085,Jackson,0
1970,Kansas,20,087,Jefferson,21
1970,Kansas,20,089,Jewell,0
1970,Kansas,20,091,Johnson,2361
1970,Kansas,20,093,Kearny,38
1970,Kansas,20,095,Kingman,0
1970,Kansas,20,097,Kiowa,0
1970,Kansas,20,099,Labette,230
1970,Kansas,20,101,Lane,0
1970,Kansas,20,103,Leavenworth,1600
1970,Kansas,20,105,Lincoln,0
1970,Kansas,20,107,Linn,0
1970,Kansas,20,109,Logan,0
1970,Kansas,20,111,Lyon,668
1970,Kansas,20,115,Marion,0
1970,Kansas,20,117,Marshall,0
1970,Kansas,20,113,Mc Pherson,63
1970,Kansas,20,119,Meade,0
1970,Kansas,20,121,Miami,41
1970,Kansas,20,123,Mitchell,0
1970,Kansas,20,125,Montgomery,857
1970,Kansas,20,127,Morris,81
1970,Kansas,20,129,Morton,0
1970,Kansas,20,131,Nemaha,0
1970,Kansas,20,133,Neosho,101
1970,Kansas,20,135,Ness,0
1970,Kansas,20,137,Norton,285
1970,Kansas,20,139,Osage,87
1970,Kansas,20,141,Osborne,0
1970,Kansas,20,143,Ottawa,0
1970,Kansas,20,145,Pawnee,41
1970,Kansas,20,147,Phillips,0
1970,Kansas,20,149,Pottawatomie,0
1970,Kansas,20,151,Pratt,0
1970,Kansas,20,153,Rawlins,0
1970,Kansas,20,155,Reno,1128
1970,Kansas,20,157,Republic,0
1970,Kansas,20,159,Rice,569
1970,Kansas,20,161,Riley,1414
1970,Kansas,20,163,Rooks,25
1970,Kansas,20,165,Rush,91
1970,Kansas,20,167,Russell,0
1970,Kansas,20,169,Saline,564
1970,Kansas,20,171,Scott,153
1970,Kansas,20,173,Sedgwick,12509
1970,Kansas,20,175,Seward,198
1970,Kansas,20,177,Shawnee,7164
1970,Kansas,20,179,Sheridan,0
1970,Kansas,20,181,Sherman,99
1970,Kansas,20,183,Smith,0
1970,Kansas,20,185,Stafford,93
1970,Kansas,20,187,Stanton,42
1970,Kansas,20,189,Stevens,165
1970,Kansas,20,191,Sumner,430
1970,Kansas,20,193,Thomas,0
1970,Kansas,20,195,Trego,47
1970,Kansas,20,197,Wabaunsee,0
1970,Kansas,20,199,Wallace,48
1970,Kansas,20,201,Washington,0
1970,Kansas,20,203,Wichita,225
1970,Kansas,20,205,Wilson,704
1970,Kansas,20,207,Woodson,0
1970,Kansas,20,209,Wyandotte,8377
1970,Kentucky,21,001,Adair,133
1970,Kentucky,21,003,Allen,41
1970,Kentucky,21,005,Anderson,0
1970,Kentucky,21,007,Ballard,20
1970,Kentucky,21,009,Barren,206
1970,Kentucky,21,011,Bath,0
1970,Kentucky,21,013,Bell,144
1970,Kentucky,21,015,Boone,697
1970,Kentucky,21,017,Bourbon,48
1970,Kentucky,21,019,Boyd,1196
1970,Kentucky,21,021,Boyle,74
1970,Kentucky,21,023,Bracken,0
1970,Kentucky,21,025,Breathitt,0
1970,Kentucky,21,027,Breckinridge,72
1970,Kentucky,21,029,Bullitt,265
1970,Kentucky,21,031,Butler,20
1970,Kentucky,21,033,Caldwell,0
1970,Kentucky,21,035,Calloway,63
1970,Kentucky,21,037,Campbell,704
1970,Kentucky,21,039,Carlisle,105
1970,Kentucky,21,041,Carroll,0
1970,Kentucky,21,043,Carter,50
1970,Kentucky,21,045,Casey,1211
1970,Kentucky,21,047,Christian,1171
1970,Kentucky,21,049,Clark,115
1970,Kentucky,21,051,Clay,53
1970,Kentucky,21,053,Clinton,18
1970,Kentucky,21,055,Crittenden,0
1970,Kentucky,21,057,Cumberland,18
1970,Kentucky,21,059,Daviess,73
1970,Kentucky,21,061,Edmonson,111
1970,Kentucky,21,063,Elliott,406
1970,Kentucky,21,065,Estill,0
1970,Kentucky,21,067,Fayette,1982
1970,Kentucky,21,069,Fleming,573
1970,Kentucky,21,071,Floyd,0
1970,Kentucky,21,073,Franklin,21
1970,Kentucky,21,075,Fulton,0
1970,Kentucky,21,077,Gallatin,0
1970,Kentucky,21,079,Garrard,0
1970,Kentucky,21,081,Grant,0
1970,Kentucky,21,083,Graves,32
1970,Kentucky,21,085,Grayson,110
1970,Kentucky,21,087,Green,1685
1970,Kentucky,21,089,Greenup,0
1970,Kentucky,21,091,Hancock,66
1970,Kentucky,21,093,Hardin,1223
1970,Kentucky,21,095,Harlan,265
1970,Kentucky,21,097,Harrison,0
1970,Kentucky,21,099,Hart,778
1970,Kentucky,21,101,Henderson,2342
1970,Kentucky,21,103,Henry,0
1970,Kentucky,21,105,Hickman,0
1970,Kentucky,21,107,Hopkins,1906
1970,Kentucky,21,109,Jackson,294
1970,Kentucky,21,111,Jefferson,12924
1970,Kentucky,21,113,Jessamine,45
1970,Kentucky,21,115,Johnson,26
1970,Kentucky,21,117,Kenton,1612
1970,Kentucky,21,119,Knott,22
1970,Kentucky,21,121,Knox,156
1970,Kentucky,21,123,Larue,0
1970,Kentucky,21,125,Laurel,0
1970,Kentucky,21,127,Lawrence,0
1970,Kentucky,21,129,Lee,324
1970,Kentucky,21,131,Leslie,0
1970,Kentucky,21,133,Letcher,0
1970,Kentucky,21,135,Lewis,0
1970,Kentucky,21,137,Lincoln,0
1970,Kentucky,21,139,Livingston,0
1970,Kentucky,21,141,Logan,0
1970,Kentucky,21,143,Lyon,79
1970,Kentucky,21,151,Madison,112
1970,Kentucky,21,153,Magoffin,203
1970,Kentucky,21,155,Marion,67
1970,Kentucky,21,157,Marshall,0
1970,Kentucky,21,159,Martin,0
1970,Kentucky,21,161,Mason,113
1970,Kentucky,21,145,Mc Cracken,1458
1970,Kentucky,21,147,Mc Creary,22
1970,Kentucky,21,149,Mc Lean,53
1970,Kentucky,21,163,Meade,480
1970,Kentucky,21,165,Menifee,0
1970,Kentucky,21,167,Mercer,983
1970,Kentucky,21,169,Metcalfe,138
1970,Kentucky,21,171,Monroe,61
1970,Kentucky,21,173,Montgomery,91
1970,Kentucky,21,175,Morgan,0
1970,Kentucky,21,177,Muhlenberg,197
1970,Kentucky,21,179,Nelson,0
1970,Kentucky,21,181,Nicholas,27
1970,Kentucky,21,183,Ohio,70
1970,Kentucky,21,185,Oldham,34
1970,Kentucky,21,187,Owen,1135
1970,Kentucky,21,189,Owsley,0
1970,Kentucky,21,191,Pendleton,307
1970,Kentucky,21,193,Perry,22
1970,Kentucky,21,195,Pike,23
1970,Kentucky,21,197,Powell,0
1970,Kentucky,21,199,Pulaski,33
1970,Kentucky,21,201,Robertson,0
1970,Kentucky,21,203,Rockcastle,0
1970,Kentucky,21,205,Rowan,41
1970,Kentucky,21,207,Russell,0
1970,Kentucky,21,209,Scott,75
1970,Kentucky,21,211,Shelby,1809
1970,Kentucky,21,213,Simpson,1109
1970,Kentucky,21,215,Spencer,280
1970,Kentucky,21,217,Taylor,368
1970,Kentucky,21,219,Todd,21
1970,Kentucky,21,221,Trigg,0
1970,Kentucky,21,223,Trimble,0
1970,Kentucky,21,225,Union,19
1970,Kentucky,21,227,Warren,104
1970,Kentucky,21,229,Washington,1088
1970,Kentucky,21,231,Wayne,350
1970,Kentucky,21,233,Webster,0
1970,Kentucky,21,235,Whitley,0
1970,Kentucky,21,237,Wolfe,0
1970,Kentucky,21,239,Woodford,377
1970,Louisiana,22,001,Acadia,433
1970,Louisiana,22,003,Allen,42
1970,Louisiana,22,005,Ascension,281
1970,Louisiana,22,007,Assumption,203
1970,Louisiana,22,009,Avoyelles,101
1970,Louisiana,22,011,Beauregard,816
1970,Louisiana,22,013,Bienville,532
1970,Louisiana,22,015,Bossier,1171
1970,Louisiana,22,017,Caddo,1793
1970,Louisiana,22,019,Calcasieu,1708
1970,Louisiana,22,021,Caldwell,248
1970,Louisiana,22,023,Cameron,90
1970,Louisiana,22,025,Catahoula,0
1970,Louisiana,22,027,Claiborne,106
1970,Louisiana,22,029,Concordia,167
1970,Louisiana,22,031,De Soto,140
1970,Louisiana,22,033,East Baton Rouge,4072
1970,Louisiana,22,035,East Carroll,321
1970,Louisiana,22,037,East Feliciana,511
1970,Louisiana,22,039,Evangeline,747
1970,Louisiana,22,041,Franklin,136
1970,Louisiana,22,043,Grant,0
1970,Louisiana,22,045,Iberia,590
1970,Louisiana,22,047,Iberville,751
1970,Louisiana,22,049,Jackson,0
1970,Louisiana,22,053,Jefferson Davis,58
1970,Louisiana,22,051,Jefferson,11366
1970,Louisiana,22,059,La Salle,76
1970,Louisiana,22,055,Lafayette,1136
1970,Louisiana,22,057,Lafourche,4245
1970,Louisiana,22,061,Lincoln,347
1970,Louisiana,22,063,Livingston,61
1970,Louisiana,22,065,Madison,0
1970,Louisiana,22,067,Morehouse,109
1970,Louisiana,22,069,Natchitoches,306
1970,Louisiana,22,071,Orleans,22623
1970,Louisiana,22,073,Ouachita,603
1970,Louisiana,22,075,Plaquemines,707
1970,Louisiana,22,077,Pointe Coupee,46
1970,Louisiana,22,079,Rapides,2197
1970,Louisiana,22,081,Red River,193
1970,Louisiana,22,083,Richland,41
1970,Louisiana,22,085,Sabine,640
1970,Louisiana,22,087,St Bernard,2628
1970,Louisiana,22,089,St Charles,350
1970,Louisiana,22,091,St Helena,0
1970,Louisiana,22,093,St James,54
1970,Louisiana,22,095,St John The Baptist,23
1970,Louisiana,22,097,St Landry,371
1970,Louisiana,22,099,St Martin,610
1970,Louisiana,22,101,St Mary,384
1970,Louisiana,22,103,St Tammany,667
1970,Louisiana,22,105,Tangipahoa,318
1970,Louisiana,22,107,Tensas,16
1970,Louisiana,22,109,Terrebonne,593
1970,Louisiana,22,111,Union,230
1970,Louisiana,22,113,Vermilion,175
1970,Louisiana,22,115,Vernon,1910
1970,Louisiana,22,117,Washington,205
1970,Louisiana,22,119,Webster,38
1970,Louisiana,22,121,West Baton Rouge,830
1970,Louisiana,22,123,West Carroll,926
1970,Louisiana,22,125,West Feliciana,157
1970,Louisiana,22,127,Winn,325
1970,Maine,23,001,Androscoggin,131
1970,Maine,23,003,Aroostook,346
1970,Maine,23,005,Cumberland,442
1970,Maine,23,007,Franklin,0
1970,Maine,23,009,Hancock,66
1970,Maine,23,011,Kennebec,362
1970,Maine,23,013,Knox,427
1970,Maine,23,015,Lincoln,16
1970,Maine,23,017,Oxford,63
1970,Maine,23,019,Penobscot,230
1970,Maine,23,021,Piscataquis,0
1970,Maine,23,023,Sagadahoc,0
1970,Maine,23,025,Somerset,89
1970,Maine,23,027,Waldo,19
1970,Maine,23,029,Washington,93
1970,Maine,23,031,York,149
1970,Maryland,24,001,Allegany,146
1970,Maryland,24,003,Anne Arundel,3179
1970,Maryland,24,005,Baltimore,3834
1970,Maryland,24,510,Baltimore City,9268
1970,Maryland,24,009,Calvert,97
1970,Maryland,24,011,Caroline,22
1970,Maryland,24,013,Carroll,463
1970,Maryland,24,015,Cecil,281
1970,Maryland,24,017,Charles,200
1970,Maryland,24,019,Dorchester,100
1970,Maryland,24,021,Frederick,388
1970,Maryland,24,023,Garrett,0
1970,Maryland,24,025,Harford,1028
1970,Maryland,24,027,Howard,512
1970,Maryland,24,029,Kent,144
1970,Maryland,24,031,Montgomery,12396
1970,Maryland,24,033,Prince Georges,11962
1970,Maryland,24,035,Queen Annes,89
1970,Maryland,24,039,Somerset,0
1970,Maryland,24,037,St Marys,668
1970,Maryland,24,041,Talbot,49
1970,Maryland,24,043,Washington,436
1970,Maryland,24,045,Wicomico,106
1970,Maryland,24,047,Worcester,93
1970,Massachusetts,25,001,Barnstable,1010
1970,Massachusetts,25,003,Berkshire,1324
1970,Massachusetts,25,005,Bristol,5547
1970,Massachusetts,25,007,Dukes,43
1970,Massachusetts,25,009,Essex,5948
1970,Massachusetts,25,011,Franklin,84
1970,Massachusetts,25,013,Hampden,8747
1970,Massachusetts,25,015,Hampshire,446
1970,Massachusetts,25,017,Middlesex,12794
1970,Massachusetts,25,019,Nantucket,72
1970,Massachusetts,25,021,Norfolk,3543
1970,Massachusetts,25,023,Plymouth,2313
1970,Massachusetts,25,025,Suffolk,18942
1970,Massachusetts,25,027,Worcester,5333
1970,Michigan,26,001,Alcona,36
1970,Michigan,26,003,Alger,0
1970,Michigan,26,005,Allegan,1466
1970,Michigan,26,007,Alpena,68
1970,Michigan,26,009,Antrim,23
1970,Michigan,26,011,Arenac,74
1970,Michigan,26,013,Baraga,81
1970,Michigan,26,015,Barry,141
1970,Michigan,26,017,Bay,2428
1970,Michigan,26,019,Benzie,21
1970,Michigan,26,021,Berrien,2029
1970,Michigan,26,023,Branch,975
1970,Michigan,26,025,Calhoun,3657
1970,Michigan,26,027,Cass,102
1970,Michigan,26,029,Charlevoix,0
1970,Michigan,26,031,Cheboygan,31
1970,Michigan,26,033,Chippewa,106
1970,Michigan,26,035,Clare,36
1970,Michigan,26,037,Clinton,1313
1970,Michigan,26,039,Crawford,0
1970,Michigan,26,041,Delta,50
1970,Michigan,26,043,Dickinson,0
1970,Michigan,26,045,Eaton,729
1970,Michigan,26,047,Emmet,93
1970,Michigan,26,049,Genesee,7208
1970,Michigan,26,051,Gladwin,73
1970,Michigan,26,053,Gogebic,0
1970,Michigan,26,055,Grand Traverse,100
1970,Michigan,26,057,Gratiot,913
1970,Michigan,26,059,Hillsdale,152
1970,Michigan,26,061,Houghton,137
1970,Michigan,26,063,Huron,0
1970,Michigan,26,065,Ingham,8044
1970,Michigan,26,067,Ionia,436
1970,Michigan,26,069,Iosco,332
1970,Michigan,26,071,Iron,107
1970,Michigan,26,073,Isabella,3024
1970,Michigan,26,075,Jackson,2539
1970,Michigan,26,077,Kalamazoo,2565
1970,Michigan,26,079,Kalkaska,0
1970,Michigan,26,081,Kent,7212
1970,Michigan,26,083,Keweenaw,0
1970,Michigan,26,085,Lake,107
1970,Michigan,26,087,Lapeer,1640
1970,Michigan,26,089,Leelanau,21
1970,Michigan,26,091,Lenawee,3795
1970,Michigan,26,093,Livingston,820
1970,Michigan,26,095,Luce,44
1970,Michigan,26,097,Mackinac,0
1970,Michigan,26,099,Macomb,7488
1970,Michigan,26,101,Manistee,294
1970,Michigan,26,103,Marquette,233
1970,Michigan,26,105,Mason,597
1970,Michigan,26,107,Mecosta,138
1970,Michigan,26,109,Menominee,77
1970,Michigan,26,111,Midland,828
1970,Michigan,26,113,Missaukee,57
1970,Michigan,26,115,Monroe,2573
1970,Michigan,26,117,Montcalm,102
1970,Michigan,26,119,Montmorency,64
1970,Michigan,26,121,Muskegon,4196
1970,Michigan,26,123,Newaygo,666
1970,Michigan,26,125,Oakland,12437
1970,Michigan,26,127,Oceana,418
1970,Michigan,26,129,Ogemaw,24
1970,Michigan,26,131,Ontonagon,0
1970,Michigan,26,133,Osceola,0
1970,Michigan,26,135,Oscoda,27
1970,Michigan,26,137,Otsego,0
1970,Michigan,26,139,Ottawa,3376
1970,Michigan,26,141,Presque Isle,0
1970,Michigan,26,143,Roscommon,17
1970,Michigan,26,145,Saginaw,8962
1970,Michigan,26,151,Sanilac,550
1970,Michigan,26,153,Schoolcraft,0
1970,Michigan,26,155,Shiawassee,1239
1970,Michigan,26,147,St Clair,1981
1970,Michigan,26,149,St Joseph,169
1970,Michigan,26,157,Tuscola,704
1970,Michigan,26,159,Van Buren,1031
1970,Michigan,26,161,Washtenaw,3434
1970,Michigan,26,163,Wayne,46660
1970,Michigan,26,165,Wexford,0
1970,Minnesota,27,001,Aitkin,0
1970,Minnesota,27,003,Anoka,2372
1970,Minnesota,27,005,Becker,0
1970,Minnesota,27,007,Beltrami,20
1970,Minnesota,27,009,Benton,22
1970,Minnesota,27,011,Big Stone,0
1970,Minnesota,27,013,Blue Earth,545
1970,Minnesota,27,015,Brown,523
1970,Minnesota,27,017,Carlton,78
1970,Minnesota,27,019,Carver,249
1970,Minnesota,27,021,Cass,0
1970,Minnesota,27,023,Chippewa,0
1970,Minnesota,27,025,Chisago,9
1970,Minnesota,27,027,Clay,156
1970,Minnesota,27,029,Clearwater,0
1970,Minnesota,27,031,Cook,0
1970,Minnesota,27,033,Cottonwood,178
1970,Minnesota,27,035,Crow Wing,119
1970,Minnesota,27,037,Dakota,1424
1970,Minnesota,27,039,Dodge,0
1970,Minnesota,27,041,Douglas,0
1970,Minnesota,27,043,Faribault,475
1970,Minnesota,27,045,Fillmore,20
1970,Minnesota,27,047,Freeborn,557
1970,Minnesota,27,049,Goodhue,0
1970,Minnesota,27,051,Grant,104
1970,Minnesota,27,053,Hennepin,12251
1970,Minnesota,27,055,Houston,18
1970,Minnesota,27,057,Hubbard,0
1970,Minnesota,27,059,Isanti,0
1970,Minnesota,27,061,Itasca,0
1970,Minnesota,27,063,Jackson,0
1970,Minnesota,27,065,Kanabec,0
1970,Minnesota,27,067,Kandiyohi,22
1970,Minnesota,27,069,Kittson,0
1970,Minnesota,27,071,Koochiching,77
1970,Minnesota,27,073,Lac Qui Parle,0
1970,Minnesota,27,075,Lake,51
1970,Minnesota,27,077,Lake Of The Woods,0
1970,Minnesota,27,079,Le Sueur,142
1970,Minnesota,27,081,Lincoln,0
1970,Minnesota,27,083,Lyon,17
1970,Minnesota,27,087,Mahnomen,0
1970,Minnesota,27,089,Marshall,20
1970,Minnesota,27,091,Martin,363
1970,Minnesota,27,085,Mc Leod,692
1970,Minnesota,27,093,Meeker,0
1970,Minnesota,27,095,Mille Lacs,22
1970,Minnesota,27,097,Morrison,32
1970,Minnesota,27,099,Mower,42
1970,Minnesota,27,101,Murray,75
1970,Minnesota,27,103,Nicollet,440
1970,Minnesota,27,105,Nobles,934
1970,Minnesota,27,107,Norman,141
1970,Minnesota,27,109,Olmsted,89
